,article_id,dates
3711,5d4a60e1,"[datetime.date(2018, 5, 11), datetime.date(2015, 12, 11), datetime.date(2018, 2, 11)]"
10296,e2c40a13,"[datetime.date(2017, 12, 19)]"
1629,304d651a,"[datetime.date(2018, 12, 15), datetime.date(2017, 5, 7), datetime.date(2017, 12, 15), datetime.date(2017, 12, 6), datetime.date(2017, 7, 8)]"
9030,c88ddfff,"[datetime.date(2018, 2, 2), datetime.date(2018, 2, 20), datetime.date(2017, 2, 20)]"
4524,6d52f32,"[datetime.date(2017, 10, 30), datetime.date(2018, 3, 4), datetime.date(2016, 8, 4), datetime.date(2010, 1, 4), datetime.date(2018, 4, 4)]"
619,1cb3ed83,"[datetime.date(2020, 12, 31), datetime.date(2054, 6, 5), datetime.date(2039, 6, 5)]"
4573,6e8a4fe9,"[datetime.date(2048, 12, 31), datetime.date(2017, 8, 31), datetime.date(2017, 3, 31), datetime.date(2017, 12, 3), datetime.date(2049, 12, 31)]"
4222,674710c6,"[datetime.date(2010, 12, 28), datetime.date(2017, 3, 28), datetime.date(2009, 12, 28)]"
8981,c795aff5,[]
9894,da26b692,"[datetime.date(2017, 3, 14), datetime.date(2018, 9, 14), datetime.date(2018, 3, 4), datetime.date(2037, 3, 14), datetime.date(2018, 3, 14)]"
11599,fd3d4695,"[datetime.date(2015, 6, 19), datetime.date(2017, 11, 19), datetime.date(2017, 12, 8), datetime.date(2017, 7, 19), datetime.date(2017, 12, 19)]"
1304,29dabfce,"[datetime.date(2018, 1, 2), datetime.date(2018, 1, 25), datetime.date(2022, 1, 9)]"
6234,9002f174,"[datetime.date(2016, 12, 21), datetime.date(2017, 12, 19)]"
1791,33ae6bc1,"[datetime.date(2018, 9, 7), datetime.date(2018, 6, 6), datetime.date(2018, 6, 4), datetime.date(2054, 6, 7), datetime.date(2014, 6, 7)]"
2682,46afcc79,[]
253,1589d177,"[datetime.date(2018, 6, 8)]"
2419,41011426,"[datetime.date(2014, 1, 26)]"
6041,8c45683f,"[datetime.date(2017, 7, 1), datetime.date(2066, 5, 4), datetime.date(2018, 5, 20), datetime.date(2018, 5, 4), datetime.date(2018, 5, 10)]"
2134,3ae8eaad,"[datetime.date(2018, 6, 7)]"
86,120068b4,"[datetime.date(2030, 12, 8), datetime.date(2017, 12, 18), datetime.date(2017, 12, 8), datetime.date(2011, 12, 14), datetime.date(2010, 12, 14)]"
11513,fb71fffa,"[datetime.date(2018, 9, 5)]"
1996,381b57aa,[]
11471,faac3fe9,"[datetime.date(2019, 12, 18), datetime.date(2066, 12, 18)]"
10884,ee85a8f6,"[datetime.date(2015, 2, 28)]"
6141,8e149925,"[datetime.date(2025, 3, 22), datetime.date(2018, 2, 7)]"
4448,6c133752,"[datetime.date(2012, 1, 30), datetime.date(2017, 12, 30)]"
8394,bc06f1fd,"[datetime.date(2018, 3, 9), datetime.date(2018, 1, 9), datetime.date(2012, 1, 9)]"
5345,7e028eb8,"[datetime.date(2018, 2, 10), datetime.date(2018, 2, 5), datetime.date(2018, 2, 7), datetime.date(2017, 2, 5), datetime.date(2018, 2, 11)]"
2406,40aff033,"[datetime.date(2018, 3, 2), datetime.date(2018, 3, 13)]"
5351,7e2a462c,"[datetime.date(2016, 2, 16), datetime.date(2018, 2, 16), datetime.date(2020, 3, 16), datetime.date(2018, 12, 16)]"
8797,c3ef8c15,"[datetime.date(2007, 1, 25), datetime.date(2015, 1, 25), datetime.date(2018, 1, 11), datetime.date(2018, 5, 25), datetime.date(2018, 1, 31)]"
4059,63b8ec3c,"[datetime.date(2014, 12, 22), datetime.date(2017, 12, 22), datetime.date(2017, 12, 16)]"
7565,ab5a8748,"[datetime.date(2018, 5, 8)]"
9937,daf4fb7e,"[datetime.date(2020, 1, 5)]"
2620,45541775,[]
4548,6de1fc34,[]
11301,f75ed7bf,"[datetime.date(2018, 3, 17), datetime.date(2018, 1, 17), datetime.date(2018, 1, 23)]"
10600,e8db2ad7,[]
8624,c07ccd95,"[datetime.date(2018, 2, 6)]"
3507,593358f8,"[datetime.date(2052, 1, 10), datetime.date(2018, 1, 10), datetime.date(2017, 2, 13), datetime.date(2018, 1, 3), datetime.date(2017, 1, 10)]"
3631,5bdc2d0e,"[datetime.date(2018, 12, 1), datetime.date(2018, 3, 1)]"
10410,e4e0a5d4,"[datetime.date(2018, 2, 23), datetime.date(2018, 5, 17), datetime.date(2021, 2, 17), datetime.date(2018, 2, 19), datetime.date(2018, 2, 17)]"
9913,da7336b3,[]
9848,d93b0e35,"[datetime.date(2018, 3, 11), datetime.date(2018, 1, 5)]"
4860,744fda55,[]
2082,39fed6b1,[]
10192,dff6aff4,"[datetime.date(2036, 1, 9), datetime.date(2018, 1, 20), datetime.date(2015, 1, 9)]"
1393,2bb20963,"[datetime.date(2017, 12, 2), datetime.date(2034, 12, 19)]"
6913,9dd349,"[datetime.date(2018, 1, 10), datetime.date(2018, 1, 16), datetime.date(2018, 3, 10), datetime.date(2018, 3, 4), datetime.date(2018, 1, 26)]"
7315,a6534e85,"[datetime.date(2016, 1, 5), datetime.date(2015, 1, 5), datetime.date(2018, 2, 5)]"
10833,ed96a4d1,"[datetime.date(2012, 1, 23), datetime.date(2013, 1, 23), datetime.date(2018, 1, 10), datetime.date(2018, 3, 23), datetime.date(2018, 5, 23)]"
4904,755d51b9,"[datetime.date(2018, 3, 11), datetime.date(2025, 3, 10), datetime.date(2020, 3, 10)]"
6990,9f3327dd,"[datetime.date(2018, 2, 2), datetime.date(2018, 3, 20), datetime.date(2018, 2, 7)]"
3474,5873299c,[]
9992,dbb6ca18,"[datetime.date(2050, 2, 9), datetime.date(2018, 2, 10), datetime.date(2018, 2, 7), datetime.date(2060, 2, 9), datetime.date(2018, 3, 9)]"
8293,b9fd6e7d,"[datetime.date(2017, 3, 15)]"
1570,2f06cecb,"[datetime.date(2006, 3, 21), datetime.date(2018, 3, 21), datetime.date(2018, 5, 21)]"
11399,f95dc7a5,"[datetime.date(2050, 12, 14), datetime.date(2017, 5, 14)]"
7941,b267bdc3,"[datetime.date(2018, 12, 31), datetime.date(2017, 12, 31), datetime.date(2017, 12, 25), datetime.date(2018, 12, 21), datetime.date(2017, 12, 21)]"
8655,c107c32,"[datetime.date(2017, 12, 19)]"
10025,dc656183,"[datetime.date(2018, 5, 18), datetime.date(2038, 6, 4), datetime.date(2018, 3, 4), datetime.date(2018, 6, 10), datetime.date(2018, 6, 7)]"
4038,63584da3,"[datetime.date(2018, 1, 31), datetime.date(2018, 1, 28)]"
347,17433835,[]
4093,649bc430,"[datetime.date(2018, 3, 3), datetime.date(2018, 3, 20), datetime.date(2018, 3, 2), datetime.date(2018, 3, 11), datetime.date(2018, 5, 11)]"
5924,8a06968d,[]
11167,f470b34c,"[datetime.date(2017, 12, 21), datetime.date(2020, 12, 7), datetime.date(2017, 12, 8), datetime.date(2016, 12, 7)]"
8290,b9f36f2f,"[datetime.date(2017, 12, 15), datetime.date(2017, 3, 15)]"
11233,f5b8d0b7,"[datetime.date(2018, 4, 30)]"
11385,f8fced0c,"[datetime.date(2018, 2, 26)]"
10306,e2ff1461,"[datetime.date(2018, 3, 3), datetime.date(2018, 3, 13), datetime.date(2014, 3, 13)]"
5793,86f61780,"[datetime.date(2018, 4, 25)]"
5808,874f9285,"[datetime.date(2019, 4, 27), datetime.date(2030, 4, 27)]"
1207,27f6f239,"[datetime.date(2018, 5, 3), datetime.date(2020, 5, 10), datetime.date(2017, 5, 10), datetime.date(2018, 5, 4), datetime.date(2018, 5, 10)]"
3168,51e8c693,"[datetime.date(2018, 1, 25), datetime.date(2027, 3, 26), datetime.date(2018, 3, 25), datetime.date(2018, 11, 25), datetime.date(2012, 3, 25)]"
1484,2d35948b,"[datetime.date(2012, 12, 21), datetime.date(2017, 12, 21)]"
8240,b8c2f5b9,"[datetime.date(2018, 1, 14), datetime.date(2018, 4, 14), datetime.date(2006, 5, 14), datetime.date(2004, 2, 14)]"
8455,bd4ff5c2,"[datetime.date(2030, 1, 30)]"
11049,f1ffff27,"[datetime.date(2018, 1, 20), datetime.date(2018, 2, 20), datetime.date(2017, 2, 20), datetime.date(2018, 3, 20), datetime.date(2018, 7, 20)]"
7682,ad673c92,"[datetime.date(2018, 6, 1)]"
2369,3fe4fc86,"[datetime.date(2010, 1, 17), datetime.date(2018, 1, 17)]"
2846,4a353813,"[datetime.date(2017, 12, 15), datetime.date(2017, 3, 15)]"
7490,a99a5ad9,"[datetime.date(2022, 5, 7), datetime.date(2018, 5, 25), datetime.date(2018, 3, 8)]"
4602,6f398dee,"[datetime.date(2018, 5, 7), datetime.date(2018, 5, 1), datetime.date(2018, 5, 3)]"
10081,dd92b795,"[datetime.date(2025, 12, 21)]"
1135,26aaf37c,"[datetime.date(2017, 12, 12), datetime.date(2050, 12, 12), datetime.date(2017, 12, 11), datetime.date(2017, 12, 3), datetime.date(2017, 9, 12)]"
9606,d40a536d,"[datetime.date(2020, 5, 23), datetime.date(2023, 5, 23), datetime.date(2018, 5, 1), datetime.date(2018, 5, 20), datetime.date(2005, 11, 23)]"
9587,d3b8aad5,"[datetime.date(2022, 11, 30), datetime.date(2017, 12, 19)]"
4714,7174d155,"[datetime.date(2017, 12, 20), datetime.date(2008, 12, 30), datetime.date(2016, 12, 30), datetime.date(2017, 11, 30), datetime.date(2017, 12, 18)]"
1095,25ea62c2,"[datetime.date(2018, 3, 3), datetime.date(2018, 5, 27)]"
6401,93d92892,"[datetime.date(2017, 12, 12), datetime.date(2017, 12, 7), datetime.date(2007, 12, 6)]"
3734,5da38943,"[datetime.date(2014, 12, 11), datetime.date(2017, 12, 5), datetime.date(2017, 12, 11)]"
5292,7ceba3c3,[]
11695,ff0b2f13,"[datetime.date(2017, 12, 12), datetime.date(2018, 1, 21), datetime.date(2020, 1, 18), datetime.date(2015, 1, 18), datetime.date(2017, 1, 18)]"
2065,399bd20f,[]
10676,ea31379,"[datetime.date(2017, 12, 15), datetime.date(2017, 3, 15)]"
581,1bf1539c,"[datetime.date(2019, 1, 10), datetime.date(2018, 1, 10), datetime.date(2018, 1, 6), datetime.date(2020, 1, 10), datetime.date(2017, 1, 10)]"
5396,7ed00855,"[datetime.date(2018, 4, 20), datetime.date(2018, 6, 4)]"
1324,2a513b69,"[datetime.date(2018, 3, 10), datetime.date(2018, 3, 3), datetime.date(2018, 2, 15), datetime.date(2018, 3, 2), datetime.date(2018, 5, 19)]"
2245,3d1391ba,"[datetime.date(2018, 5, 8), datetime.date(2018, 5, 29), datetime.date(2018, 11, 7), datetime.date(2018, 8, 6)]"
4897,753e6705,[]
8634,c09fdaad,"[datetime.date(2018, 1, 10), datetime.date(2008, 1, 2), datetime.date(2018, 6, 8), datetime.date(2018, 1, 3), datetime.date(2010, 1, 2)]"
9740,d6dbb17c,[]
9577,d39bdfe9,"[datetime.date(2030, 5, 6), datetime.date(2018, 5, 6), datetime.date(2018, 5, 5), datetime.date(2018, 7, 6), datetime.date(2051, 5, 6)]"
3766,5e5f2160,"[datetime.date(2023, 3, 31)]"
7393,a7c9a3cf,[]
8064,b4a5d73e,"[datetime.date(2020, 5, 23), datetime.date(2023, 5, 23), datetime.date(2018, 5, 1), datetime.date(2018, 5, 20), datetime.date(2005, 11, 23)]"
3863,5fe2ece,"[datetime.date(2018, 5, 4), datetime.date(2018, 5, 28), datetime.date(2051, 5, 28)]"
3309,54e3536f,"[datetime.date(2018, 4, 11), datetime.date(2018, 4, 27), datetime.date(2058, 4, 26), datetime.date(2018, 4, 18), datetime.date(2015, 4, 26)]"
10315,e319bd8e,"[datetime.date(2018, 3, 27)]"
7778,af371561,"[datetime.date(2018, 5, 10), datetime.date(2018, 3, 10), datetime.date(2018, 5, 15), datetime.date(2050, 5, 10)]"
2801,4925035a,"[datetime.date(2018, 1, 14), datetime.date(2018, 1, 2), datetime.date(2060, 1, 18), datetime.date(2017, 1, 18), datetime.date(2018, 1, 18)]"
10152,df29d28c,"[datetime.date(2018, 12, 9), datetime.date(2018, 1, 14), datetime.date(2018, 1, 10), datetime.date(2016, 1, 9), datetime.date(2018, 1, 2)]"
1882,358cc8dc,"[datetime.date(2016, 12, 25), datetime.date(2017, 12, 25)]"
11490,fb0bfd42,"[datetime.date(2018, 5, 16)]"
3698,5d0520d4,"[datetime.date(2014, 9, 19), datetime.date(2018, 1, 11), datetime.date(2012, 1, 9), datetime.date(2017, 1, 9), datetime.date(2014, 1, 9)]"
8659,c1209c83,"[datetime.date(2018, 1, 28)]"
5982,8b2cbee,"[datetime.date(2018, 1, 19), datetime.date(2017, 1, 10), datetime.date(2018, 1, 7), datetime.date(2017, 2, 10), datetime.date(2016, 10, 10)]"
11407,f98df81f,[]
10094,ddf0863,"[datetime.date(2017, 12, 26), datetime.date(2017, 12, 27)]"
1475,2d10c1b7,[]
9980,db8e9b5b,"[datetime.date(2017, 5, 19), datetime.date(2017, 3, 19), datetime.date(2017, 12, 19)]"
7817,afec79b,"[datetime.date(2018, 3, 11), datetime.date(2022, 3, 28), datetime.date(2018, 3, 28)]"
11411,f9a03098,"[datetime.date(2017, 3, 20), datetime.date(2018, 12, 20)]"
4328,695372db,"[datetime.date(2017, 12, 18), datetime.date(2015, 12, 18), datetime.date(2051, 3, 18), datetime.date(2017, 12, 10), datetime.date(2017, 3, 18)]"
264,15cb1ec,"[datetime.date(2016, 5, 15), datetime.date(2018, 6, 25), datetime.date(2018, 5, 28), datetime.date(2032, 5, 15)]"
10888,ee8c3349,"[datetime.date(2017, 12, 29), datetime.date(2017, 12, 28), datetime.date(2018, 1, 4), datetime.date(2017, 12, 19)]"
11736,ffafe028,"[datetime.date(2017, 5, 27), datetime.date(2017, 12, 19), datetime.date(2017, 8, 27), datetime.date(2017, 12, 29), datetime.date(2017, 12, 28)]"
7344,a6d104b3,"[datetime.date(2008, 1, 2), datetime.date(2018, 1, 25), datetime.date(2018, 11, 2), datetime.date(2018, 9, 2), datetime.date(2018, 1, 10)]"
2204,3c279d6b,"[datetime.date(2018, 1, 16), datetime.date(2032, 1, 16), datetime.date(2018, 12, 16), datetime.date(2017, 1, 16), datetime.date(2040, 1, 16)]"
1802,33f2618d,"[datetime.date(2018, 5, 18), datetime.date(2018, 5, 12), datetime.date(2018, 2, 18), datetime.date(2018, 5, 2), datetime.date(2018, 4, 18)]"
3824,5f448bbf,"[datetime.date(2017, 3, 21)]"
9700,d61fe2cc,"[datetime.date(2018, 5, 2)]"
4352,69c2e88,"[datetime.date(2018, 1, 24), datetime.date(2017, 9, 22), datetime.date(2018, 1, 26)]"
5995,8b672c37,"[datetime.date(2041, 2, 2), datetime.date(2016, 5, 19), datetime.date(2021, 2, 2)]"
11619,fda1e3fe,"[datetime.date(2018, 2, 10), datetime.date(2018, 5, 13), datetime.date(2001, 12, 17), datetime.date(2018, 2, 19)]"
8834,c4e8fad8,"[datetime.date(2026, 6, 25)]"
9833,d8d24bcd,"[datetime.date(2012, 5, 10), datetime.date(2018, 5, 21)]"
3190,5265394e,"[datetime.date(2015, 4, 18), datetime.date(2017, 12, 18), datetime.date(2015, 12, 18)]"
10720,eb3e4376,"[datetime.date(2020, 5, 21), datetime.date(2050, 5, 21)]"
7022,a007e69b,"[datetime.date(2018, 5, 22), datetime.date(2017, 12, 22)]"
2558,444edb6d,"[datetime.date(2006, 12, 22), datetime.date(2017, 12, 25), datetime.date(2017, 5, 22), datetime.date(2017, 12, 27)]"
6015,8bb8835a,"[datetime.date(2017, 12, 24), datetime.date(2017, 12, 8), datetime.date(2017, 12, 2), datetime.date(2017, 12, 10), datetime.date(2017, 3, 8)]"
4685,70e602ff,"[datetime.date(2017, 12, 12), datetime.date(2017, 9, 24), datetime.date(2017, 12, 24), datetime.date(2018, 1, 23), datetime.date(2018, 1, 24)]"
8223,b85b3f35,"[datetime.date(2019, 12, 13), datetime.date(2020, 12, 13), datetime.date(2010, 12, 13), datetime.date(2017, 12, 19), datetime.date(2017, 12, 28)]"
8746,c2dfd6b,"[datetime.date(2009, 5, 25), datetime.date(2014, 5, 25), datetime.date(2016, 5, 25), datetime.date(2017, 5, 25), datetime.date(2015, 5, 25)]"
7608,ac0deb97,"[datetime.date(2018, 3, 7), datetime.date(2018, 6, 9), datetime.date(2018, 6, 8), datetime.date(2018, 6, 5)]"
7001,9f699307,"[datetime.date(2018, 5, 7), datetime.date(2017, 6, 7), datetime.date(2018, 6, 1), datetime.date(2014, 6, 7), datetime.date(2018, 6, 13)]"
8026,b3d3087,"[datetime.date(2018, 1, 24), datetime.date(2018, 2, 26), datetime.date(2018, 2, 15)]"
5203,7b62ca93,"[datetime.date(2018, 3, 20)]"
9991,dbaf7609,"[datetime.date(2017, 9, 4), datetime.date(2018, 3, 4), datetime.date(2018, 2, 4)]"
1309,29f0d358,"[datetime.date(2018, 1, 10), datetime.date(2018, 1, 16), datetime.date(2018, 1, 17), datetime.date(2020, 1, 12), datetime.date(2017, 6, 30)]"
3964,62112d3b,"[datetime.date(2018, 3, 7), datetime.date(2018, 6, 13), datetime.date(2017, 3, 7), datetime.date(2041, 6, 7), datetime.date(2018, 6, 5)]"
6558,96d55865,"[datetime.date(2018, 2, 5)]"
383,17ea4e56,"[datetime.date(2018, 3, 26), datetime.date(2017, 3, 26)]"
4932,760d2446,"[datetime.date(2018, 2, 10), datetime.date(2003, 2, 11), datetime.date(2014, 2, 11), datetime.date(2018, 12, 11), datetime.date(2018, 2, 11)]"
571,1bb18978,"[datetime.date(2018, 5, 8), datetime.date(2018, 5, 17), datetime.date(2015, 5, 17)]"
930,227b734e,"[datetime.date(2050, 5, 5), datetime.date(2018, 5, 5), datetime.date(2051, 5, 5)]"
7089,a183ec95,"[datetime.date(2015, 7, 27), datetime.date(2018, 2, 6), datetime.date(2018, 2, 28), datetime.date(2017, 10, 27), datetime.date(2049, 2, 27)]"
4569,6e6ad719,"[datetime.date(2018, 5, 28)]"
4616,6f67ed30,[]
5029,77eda5c4,"[datetime.date(2015, 6, 3), datetime.date(2018, 4, 3), datetime.date(2018, 12, 3), datetime.date(2018, 3, 3)]"
7952,b29fc7c6,"[datetime.date(2003, 1, 20), datetime.date(2018, 1, 20), datetime.date(2018, 1, 4), datetime.date(2018, 5, 20)]"
2869,4ac78ba3,"[datetime.date(2017, 11, 19), datetime.date(2017, 12, 9), datetime.date(2017, 12, 19), datetime.date(2017, 1, 19), datetime.date(2016, 12, 19)]"
1256,28e8f9d3,"[datetime.date(2018, 1, 2), datetime.date(2017, 3, 27), datetime.date(2017, 12, 19), datetime.date(2017, 12, 27)]"
4470,6c87464d,[]
8044,b444a4ba,"[datetime.date(2025, 3, 7), datetime.date(2018, 11, 8), datetime.date(2020, 3, 7)]"
9234,cccdebcd,"[datetime.date(2014, 10, 10), datetime.date(2018, 6, 6), datetime.date(2018, 6, 7)]"
7981,b32d3b26,"[datetime.date(2018, 5, 28)]"
1814,343d8c52,"[datetime.date(2017, 12, 25)]"
5336,7de320f7,"[datetime.date(2018, 6, 7)]"
4128,657daf03,[]
6613,97f063c1,"[datetime.date(2018, 5, 4), datetime.date(2023, 5, 4), datetime.date(2017, 6, 2)]"
11438,fa29544f,"[datetime.date(2018, 5, 23)]"
6265,90becb53,"[datetime.date(2018, 1, 10), datetime.date(2018, 10, 1)]"
10211,e07f2131,"[datetime.date(2017, 12, 16), datetime.date(2017, 12, 15), datetime.date(2017, 12, 19), datetime.date(2017, 3, 1), datetime.date(2017, 12, 21)]"
2563,44647b18,"[datetime.date(2017, 12, 15), datetime.date(2017, 12, 9), datetime.date(2030, 11, 29), datetime.date(2017, 12, 5), datetime.date(2020, 12, 9)]"
6811,9bbf7b93,"[datetime.date(2017, 12, 25)]"
263,15c6d201,"[datetime.date(2051, 6, 8), datetime.date(2018, 6, 7), datetime.date(2004, 6, 8)]"
2274,3da7411e,"[datetime.date(2017, 12, 29), datetime.date(2017, 11, 30), datetime.date(2017, 12, 30), datetime.date(2017, 12, 6)]"
3376,565cfa22,"[datetime.date(2018, 5, 4)]"
9670,d578076e,"[datetime.date(2018, 1, 28)]"
117,12bc3b8f,"[datetime.date(2016, 11, 28), datetime.date(2018, 12, 28), datetime.date(2017, 12, 14)]"
6372,93146ac0,"[datetime.date(2018, 4, 7), datetime.date(2022, 4, 7)]"
9706,d6392e33,"[datetime.date(2010, 5, 10), datetime.date(2012, 3, 29), datetime.date(2018, 1, 10), datetime.date(2017, 11, 13), datetime.date(2011, 12, 10)]"
8794,c3db66da,"[datetime.date(2016, 4, 6), datetime.date(2018, 2, 25), datetime.date(2000, 2, 24), datetime.date(2015, 2, 24), datetime.date(2009, 2, 24)]"
3132,51098c6f,"[datetime.date(2007, 1, 25), datetime.date(2012, 1, 25), datetime.date(2018, 1, 29)]"
3222,52fae8aa,"[datetime.date(2018, 5, 22), datetime.date(2018, 3, 2), datetime.date(2018, 3, 28), datetime.date(2015, 3, 22), datetime.date(2017, 9, 22)]"
1972,378c2271,"[datetime.date(2000, 1, 10)]"
8695,c1e5dba0,"[datetime.date(2054, 6, 8), datetime.date(2039, 6, 8), datetime.date(2017, 12, 8), datetime.date(2018, 2, 3)]"
11654,fe5364fd,"[datetime.date(2018, 6, 6), datetime.date(2018, 5, 31)]"
1388,2ba636fa,"[datetime.date(2017, 12, 19)]"
9116,ca5edda7,"[datetime.date(2017, 12, 15), datetime.date(2017, 2, 15), datetime.date(2013, 10, 15), datetime.date(2017, 7, 15), datetime.date(2012, 12, 15)]"
2436,415780c5,"[datetime.date(2018, 6, 8), datetime.date(2018, 6, 15), datetime.date(2018, 6, 2), datetime.date(2018, 5, 25), datetime.date(2018, 5, 5)]"
2612,4526ae4b,[]
4869,74861b9f,"[datetime.date(2018, 6, 18), datetime.date(2018, 6, 8)]"
3380,5674d904,"[datetime.date(2017, 5, 5), datetime.date(2018, 5, 5), datetime.date(2051, 5, 5)]"
7625,ac5014b5,"[datetime.date(2030, 12, 20)]"
6019,8bc995ea,"[datetime.date(2018, 1, 30), datetime.date(2018, 1, 19), datetime.date(2060, 1, 30)]"
4825,73b7e7d5,"[datetime.date(2016, 9, 16), datetime.date(2018, 3, 30), datetime.date(2018, 3, 15), datetime.date(2018, 3, 16)]"
11677,fec915f9,"[datetime.date(2048, 6, 4), datetime.date(2065, 6, 4), datetime.date(2018, 6, 4), datetime.date(2017, 6, 4), datetime.date(2018, 6, 13)]"
9791,d7e2435b,"[datetime.date(2018, 2, 22)]"
1832,34992fa1,"[datetime.date(2018, 1, 6), datetime.date(2018, 5, 3)]"
76,11d420e2,[]
10476,e67abd99,"[datetime.date(2018, 12, 9), datetime.date(2018, 5, 17), datetime.date(2018, 1, 6), datetime.date(2018, 1, 11), datetime.date(2018, 1, 7)]"
6097,8d4892d0,"[datetime.date(2018, 2, 14)]"
2676,469b3c9c,"[datetime.date(2025, 12, 14), datetime.date(2017, 1, 14), datetime.date(2017, 12, 19), datetime.date(2020, 12, 14), datetime.date(2017, 12, 13)]"
1117,2656904,"[datetime.date(2018, 4, 18), datetime.date(2022, 4, 16)]"
8283,b9bd7ce0,"[datetime.date(2018, 2, 6)]"
2661,4663bed4,[]
5948,8a7b6e4e,"[datetime.date(2018, 5, 24)]"
8258,b94e1e61,"[datetime.date(2018, 3, 19), datetime.date(2018, 3, 21)]"
8021,b3c22ac9,[]
4596,6f1643c7,"[datetime.date(2017, 5, 13), datetime.date(2016, 12, 13), datetime.date(2018, 3, 13), datetime.date(2017, 12, 13)]"
8617,c044a0fd,"[datetime.date(2018, 12, 31), datetime.date(2017, 12, 31), datetime.date(2018, 12, 6), datetime.date(2018, 4, 9), datetime.date(2018, 4, 6)]"
5014,77b9956,"[datetime.date(2010, 2, 20), datetime.date(2018, 2, 21), datetime.date(2009, 2, 20), datetime.date(2013, 1, 20), datetime.date(2018, 5, 20)]"
7063,a0f214b2,"[datetime.date(2018, 1, 22)]"
4163,66438d3a,"[datetime.date(2018, 2, 12), datetime.date(2018, 2, 22)]"
7730,ae5cc4b8,"[datetime.date(2017, 5, 18), datetime.date(2015, 12, 18), datetime.date(2017, 1, 18), datetime.date(2017, 12, 13), datetime.date(2017, 12, 20)]"
35,10cce588,"[datetime.date(2018, 5, 23), datetime.date(2016, 5, 18), datetime.date(2018, 5, 19)]"
10453,e5dd9a7f,[]
7340,a6c3a76e,"[datetime.date(2013, 12, 15), datetime.date(2017, 12, 12), datetime.date(2019, 12, 15), datetime.date(2017, 3, 15)]"
2959,4cffd7af,"[datetime.date(2018, 12, 31), datetime.date(2018, 12, 2), datetime.date(2018, 1, 2), datetime.date(2017, 12, 31), datetime.date(2018, 1, 8)]"
6520,9637f4c7,"[datetime.date(2018, 5, 3)]"
3159,519b1475,"[datetime.date(2016, 6, 16)]"
4444,6bf86478,"[datetime.date(2018, 3, 28), datetime.date(2018, 5, 27), datetime.date(2016, 10, 27), datetime.date(2018, 2, 5)]"
855,210be45,"[datetime.date(2018, 1, 18), datetime.date(2018, 3, 18), datetime.date(2016, 9, 16), datetime.date(2018, 3, 1)]"
10250,e18f17e,"[datetime.date(2016, 12, 15), datetime.date(2015, 12, 15), datetime.date(2017, 12, 21)]"
